DateStamp,TimeStamp,Name,Category,Price,Description,SoldOut
2022-11-21,17:55:34,storage,3-Tier Household Wire Shelving,"shelving&nbsp;, Easy, no-tool, assembly, Features, 3, adjustable, shelves, Adjustable, feet, for, leveling, Durable, steel, construction, Finish:, Black, Weight, Capacity:, 250, lbs, per, shelf&nbsp;, (750&nbsp;lbs, total), Overall, dimensions, :, 23&quot;, W, x, 13&quot;, D, x, 30&quot;, H, Box, dimensions:, 13.4&quot;, W, x, 4.6&quot;, D, x, 25&quot;, H, Box, weight, :, 11.6, lbs",24.99,False
2022-11-21,17:55:34,kitchen,3-Tier Kitchen Corner Shelf Organizer,"Corner, Shelf, Organizer, Create, space, in, the, pantry,, cupboard, or, on, the, countertop, Made, from, durable, plastic, Non-slip, base, Size:, 16.5&quot;, x, 11.81&quot;, x, 3.5&quot;H",4.99,False
2022-11-21,17:55:34,kitchen,3-Tier Non-Skid Kitchen Shelf Organizer,"Kitchen, Shelf, Organizer, Create, space, in, the, pantry,, cupboard, or, on, the, countertop, Made, from, durable, plastic, Non-slip, base, Size:, 14.6&quot;, x, 9.5&quot;, 3.3&quot;H&nbsp;",4.99,False
2022-11-21,17:55:34,buy-online,3-Tier Whiskey Barrel Fountain,"Barrel, Fountain, Realistic&nbsp;wood, grain, finish, Detailed, components, Made, with, durable, material, Easy, to, assemble, Water, pump, included, Overall, dimensions, :, 22&quot;L&nbsp;x, 22&quot;W&nbsp;x, 39&quot;H",159.99,False
2022-11-21,17:55:34,desk-organization,3-Tiered Wire Mesh Tray File,"Mesh, Tray, File, Color, :, black, Overall, dimensions, :, 11.6&quot;, W, x, 14&quot;, L, x, 10.5&quot;, H",8.99,False
2022-11-21,17:55:34,_prodDefaultCategory0,3.3' Inflatable Christmas Light Bulb,"light, bulb, Includes, 1, inflatable, unit,, 1, hanging, string, with, gutter, clip,&nbsp;2, base, stakes,, and, 1, repair, patch, Available, in, red,, green,, or, blue., Selection, may, vary, by, store., Inflates, with, air, pump, -, not, included, Hangs, from, walls,, rain, gutters,, porches, Cold-weather, resistant, PVC, material, For, indoor, or, outdoor, use.",9.99,False
2022-11-21,17:55:34,storm-preparation,"30"" Bungee Cords, 2-Count","9MM&nbsp;, Made, from, 10%, Virgin, Rubber, Polypropylene, fabric, covering, Color:, White&nbsp;, Dimensions, (each, cord):, 30&quot;, L, 2-count",2.19,False
2022-11-21,17:55:34,_prodDefaultCategory0,"30"" Christmas Wreath Bag, Red","Bag, Protect, seasonal, wreaths, Attached, handles, make, it, easy, to, carry, Sturdy, zipper, and, buckle, strap, keep, wreath, secure, Reuseable, 30&quot;, x, 8&quot;, Red",9.99,False
2022-11-21,17:55:34,10-and-under-spring-and-summer-deals,"30"" Nautical Wind Chime","chime, Use, indoor, or, outdoor, Available, in, a, Lighthouse, or, Sailboat, design.&nbsp;, Selection, varies, by, store., 30&quot;, L",9.99,False
2022-11-21,17:55:34,_prodDefaultCategory0,"30"" Window Box Planter with Attached Saucer","Planter, with, Attached, Saucer, 30&quot;",11.0,False
2022-11-21,17:55:34,pet-accessories,30' Tie-Out Dog Large Dog Cable,"cable, 1700lb, break, strength, For, dogs, up, to, 100lbs, 30ft, Tangle-free, Weather, resistant, PVC, coating, Heavy, duty, nickel, plated, trolley, Easily, attaches, to, post,, stake, or, dog, run",7.99,False
2022-11-21,17:55:34,autumn-essentials,30' x 50' All-Purpose Weather Resistant Tarp,"50&#39;, All-Purpose, Weather, Resistant, Tarp, Woven, polyethylene, Polypropylene, rope, around, the, hem, Rustproof, grommets, Easy, to, clean, Tear-resistant, Superior, all-weather, protection, Cut, size, :, 30&#39;W, x, 50&#39;L",124.99,False
2022-11-21,17:55:34,autumn-essentials,30' x 60' All-Purpose Weather Resistant Tarp,"60&#39;, All-Purpose, Weather, Resistant, Tarp, Woven, polyethylene, Polypropylene, rope, around, hem, Rustproof, grommets, Easy, to, clean, Tear-resistant, Superior, all-weather, protection, Cut, size, :, 30&#39;, W, x, 60&#39;, L",139.99,False
